N§rªšÚºŠrª‚j																							
3.21	7.25	23.11	38.82	1500.00	20.00	76.65	7.22	7.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	14.90	0.00	0.00	0.00	1.63	1.74	71.15
3.23	5.87	24.05	38.82	1625.00	20.00	76.65	7.22	11.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	14.90	0.00	0.00	0.00	1.21	1.73	71.15
3.25	5.87	24.52	53.72	1250.00	10.00	76.65	0.00	16.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	2.34	2.00	1.20	1.70	71.14
3.27	3.50	22.17	38.04	925.00	6.00	77.76	0.00	18.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	0.00	0.00	1.42	1.69	71.14
3.30	3.37	22.17	38.04	875.00	4.00	77.76	0.00	12.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	0.00	0.00	1.67	1.69	71.14
3.32	3.37	21.23	37.25	675.00	4.00	77.76	0.00	7.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	0.00	0.00	1.66	1.66	71.14
3.34	3.50	20.29	37.25	750.00	18.00	77.76	13.33	3.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	14.90	0.00	0.00	0.00	1.40	1.64	71.14
3.36	8.63	20.76	37.25	1900.00	36.00	77.76	13.33	7.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	14.90	0.00	0.00	0.00	0.92	1.57	71.13
3.38	8.13	24.99	37.25	2150.00	36.00	77.76	13.33	17.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	14.90	0.00	1.71	2.00	1.54	1.56	71.13
3.41	8.75	21.70	36.86	2175.00	54.00	77.76	23.89	24.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	14.90	0.00	1.87	2.00	1.38	1.53	71.12
3.43	11.00	24.99	36.86	2375.00	56.00	77.76	23.89	32.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.00	0.00	1.60	2.00	1.73	1.53	71.11
3.45	13.38	20.76	39.61	2750.00	84.00	78.87	60.56	41.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	2.60	3.00	1.94	1.53	71.10
3.47	12.88	17.47	40.39	2850.00	78.00	78.87	30.00	51.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	1.85	2.00	1.61	1.51	71.09
3.50	10.63	24.99	39.61	2425.00	58.00	78.87	23.89	55.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	3.45	3.00	1.49	1.49	71.08
3.52	10.38	26.40	39.61	2400.00	52.00	78.87	20.00	60.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	4.32	4.00	1.73	1.50	71.07
3.54	8.38	24.05	39.61	2100.00	38.00	78.87	13.89	64.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.00	0.00	6.37	6.00	1.71	1.51	71.06
3.56	7.87	24.05	38.82	1775.00	32.00	78.87	12.78	66.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	6.40	6.00	1.83	1.55	71.06
3.58	8.63	17.47	38.82	1525.00	30.00	80.00	11.67	68.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	6.69	7.00	1.89	1.60	71.05
3.61	8.63	17.94	38.04	1550.00	28.00	80.00	10.56	69.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.00	0.00	7.09	7.00	1.91	1.63	71.05
3.63	7.62	21.23	38.04	1550.00	24.00	80.00	0.00	69.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.00	0.00	7.00	7.00	1.86	1.64	71.04
3.65	2.50	18.88	39.61	1425.00	4.00	80.00	0.00	69.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.00	0.00	5.81	6.00	1.82	1.65	71.04
3.67	2.25	19.35	37.65	1225.00	4.00	82.11	0.00	67.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.00	0.00	6.51	7.00	1.99	1.69	71.04
3.70	2.37	23.11	37.65	1100.00	4.00	82.11	0.00	60.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	15.00	0.00	5.64	6.00	2.27	1.78	71.04
3.72	2.50	22.64	37.65	1025.00	4.00	82.11	0.00	50.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.00	0.00	5.57	6.00	2.12	1.82	71.04
3.74	2.75	22.17	37.65	925.00	4.00	82.11	0.00	43.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	15.00	0.00	6.00	6.00	2.11	1.87	71.04
3.76	3.00	22.17	37.65	825.00	4.00	82.11	0.00	38.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	15.00	0.00	6.32	6.00	1.77	1.87	71.04
3.78	3.50	21.70	34.90	750.00	4.00	84.22	0.00	29.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	15.00	0.00	2.04	2.00	0.94	1.81	71.04
3.81	3.12	12.77	34.12	875.00	4.00	84.22	0.00	23.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.00	0.00	1.44	1.00	0.79	1.75	71.03
3.83	3.62	16.06	34.12	1050.00	10.00	84.22	5.56	21.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.00	0.00	2.23	2.00	1.81	1.77	71.03
3.85	10.63	20.76	34.12	2000.00	42.00	84.22	16.67	23.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.00	0.00	1.43	1.00	1.14	1.73	71.03
3.87	8.88	23.11	34.12	2100.00	42.00	84.22	16.67	27.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.00	0.00	2.41	2.00	1.93	1.74	71.02
3.90	6.75	27.81	55.29	1750.00	10.00	84.22	0.00	32.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.10	0.00	1.69	2.00	1.91	1.75	71.01
3.92	3.00	22.64	35.69	1050.00	4.00	84.22	0.00	34.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.10	0.00	3.44	3.00	2.05	1.76	71.01
3.94	3.12	16.53	35.69	1200.00	18.00	84.22	13.89	33.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.10	0.00	3.94	4.00	1.77	1.75	71.01
3.96	8.88	21.70	35.69	1925.00	36.00	84.22	13.89	34.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.10	0.00	4.59	5.00	2.11	1.77	71.01
3.99	8.50	21.70	57.65	1750.00	12.00	86.33	0.00	38.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	15.10	0.00	3.36	3.00	2.23	1.79	71.00
4.01	2.87	23.11	38.82	1175.00	4.00	86.33	0.00	39.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	3.68	4.00	2.09	1.80	71.00
4.03	2.62	22.17	36.86	1000.00	4.00	86.33	0.00	37.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	4.72	5.00	2.09	1.79	71.00
4.05	2.75	22.17	34.90	800.00	4.00	86.33	0.00	30.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	3.26	3.00	1.54	1.75	71.00
4.07	3.00	17.47	34.12	850.00	4.00	86.33	0.00	22.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	15.10	0.00	1.72	2.00	1.15	1.69	71.00
4.10	2.87	21.23	34.12	775.00	4.00	86.33	0.56	17.00	-12.00	0.00	1.00	0.00	0.00	0.00	1.00	13.60	15.10	0.00	0.00	0.00	1.34	1.66	71.00
4.12	4.12	21.23	34.12	1300.00	10.00	86.33	3.33	15.00	-12.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	15.10	0.00	0.00	0.00	1.50	1.69	70.99
4.14	4.87	26.87	34.12	1500.00	14.00	86.33	5.56	15.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.70	15.10	0.00	1.75	2.00	1.22	1.72	70.99
4.16	5.62	24.52	34.12	1400.00	16.00	86.33	6.11	16.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.70	15.10	0.00	2.11	2.00	1.68	1.71	70.99
4.19	5.37	24.99	34.12	1425.00	16.00	86.33	6.11	18.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.70	15.10	0.00	1.63	2.00	1.93	1.77	70.99
4.21	5.25	24.99	34.12	1475.00	16.00	86.33	4.44	21.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.70	15.10	0.00	1.61	2.00	2.11	1.78	70.98
4.23	4.00	27.34	34.12	1150.00	8.00	86.33	0.00	23.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	3.57	4.00	1.97	1.78	70.98
4.25	3.12	25.93	34.12	775.00	4.00	86.33	0.00	23.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	3.83	4.00	1.83	1.77	70.98
4.27	3.12	22.17	34.12	775.00	4.00	86.33	0.56	22.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	4.03	4.00	2.09	1.79	70.98
4.30	3.50	14.65	34.12	825.00	6.00	86.33	1.11	22.00	-12.00	0.00	1.00	0.00	0.00	0.00	0.00	13.70	15.10	0.00	3.65	4.00	2.24	1.80	70.98
4.32	3.75	24.99	34.12	925.00	6.00	86.33	1.11	21.00	-12.00	0.00	1.00	0.00	0.00	0.00	1.00	13.70	15.10	0.00	4.44	4.00	1.81	1.77	70.98
4.34	3.75	24.99	34.12	925.00	6.00	86.33	1.11	20.00	-12.00	0.00	1.00	0.00	0.00	0.00	1.00	13.70	15.10	0.00	3.41	3.00	1.41	1.73	70.98
4.36	5.62	24.52	34.12	1350.00	16.00	86.33	5.56	20.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.70	15.10	0.00	3.35	3.00	1.70	1.70	70.97
4.39	5.37	24.99	34.12	1250.00	8.00	86.33	0.00	20.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	4.57	5.00	1.92	1.73	70.97
4.41	3.12	22.17	34.12	700.00	4.00	86.33	0.00	20.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	3.40	3.00	1.51	1.75	70.97
4.43	3.12	22.17	34.12	700.00	4.00	86.33	0.00	20.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	3.20	3.00	1.68	1.78	70.97
4.45	2.87	12.77	34.12	775.00	4.00	86.33	0.00	19.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	2.17	2.00	1.48	1.77	70.97
4.47	2.87	14.65	34.12	800.00	4.00	86.33	0.00	18.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	1.55	2.00	1.65	1.80	70.97
4.50	2.87	18.41	34.12	750.00	4.00	86.33	0.00	18.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	1.78	2.00	1.51	1.79	70.97
4.52	3.00	17.94	34.12	750.00	4.00	86.33	0.00	14.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.85	1.78	70.97
4.54	3.12	16.53	34.12	725.00	4.00	86.33	0.00	11.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	2.01	1.78	70.97
4.56	3.12	22.17	34.12	650.00	4.00	86.33	0.00	8.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	2.07	1.78	70.96
4.59	3.50	19.82	34.12	625.00	4.00	86.33	0.00	3.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.68	1.77	70.96
4.61	3.87	15.12	33.33	800.00	10.00	86.33	3.89	0.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	1.50	1.73	70.96
4.63	5.37	25.46	33.33	1100.00	8.00	86.33	0.00	3.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.42	1.68	70.96
4.65	3.25	22.17	33.33	725.00	4.00	86.33	0.00	5.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.89	1.68	70.96
4.67	3.37	19.82	34.51	600.00	4.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.84	1.71	70.96
4.70	3.87	12.77	36.47	725.00	6.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.56	1.70	70.96
4.72	3.75	17.94	30.20	700.00	4.00	86.33	3.89	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	1.71	1.69	70.96
4.74	3.75	22.17	32.16	725.00	6.00	86.33	2.22	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	1.78	1.70	70.96
4.76	3.12	24.99	29.02	675.00	4.00	86.33	0.00	3.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.83	1.71	70.96
4.79	3.25	19.35	29.02	550.00	2.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	2.02	1.75	70.95
4.81	3.25	17.00	29.02	575.00	2.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.85	1.76	70.95
4.83	3.37	17.47	29.80	550.00	2.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	2.01	1.80	70.95
4.85	3.50	17.00	29.02	575.00	4.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.91	1.80	70.95
4.88	3.37	12.77	29.02	625.00	4.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	2.08	1.81	70.95
4.90	3.50	19.35	29.41	650.00	4.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.69	1.78	70.95
4.92	3.25	19.35	29.02	550.00	6.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.79	1.79	70.95
4.94	3.75	15.12	43.14	800.00	6.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.48	1.79	70.95
4.96	3.12	21.70	29.02	600.00	2.00	86.33	0.00	4.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.68	1.80	70.95
4.99	3.50	18.41	29.02	550.00	2.00	86.33	0.00	3.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.66	1.79	70.95
5.01	3.50	18.41	29.80	550.00	2.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.73	1.78	70.95
5.03	3.62	15.59	30.98	550.00	4.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	1.68	1.79	70.95
5.05	3.50	15.12	32.55	575.00	4.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.70	15.10	0.00	0.00	0.00	1.69	1.79	70.95
5.08	3.50	15.12	32.55	575.00	4.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.70	15.10	0.00	0.00	0.00	1.68	1.78	70.95
5.10	3.50	14.65	34.12	575.00	4.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	1.00	0.00	13.70	15.10	0.00	0.00	0.00	1.77	1.78	70.94
5.12	3.00	12.77	30.59	700.00	4.00	86.33	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	1.00	0.00	13.70	15.10	0.00	0.00	0.00	1.70	1.75	70.94
